Date,Activity,SubActivity,Description,Department,CostCentre,State,UOM,Quantity,Source,Identifier
1/5/2024,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,127921
1/5/2024,Combustion,Lubricants,Gear oil Omala S2 GX 320 950L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.9,INV03,100379
1/5/2024,Combustion,Lubricants,Gear oil Omala S2 GX 460 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,136048
1/5/2024,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.16,INV03,101605
1/5/2024,Combustion,Lubricants,Gear oil Omala S4 GX320 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.418,INV03,101036
1/5/2024,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.24,INV03,100330
1/5/2024,Combustion,Lubricants,Gear oil Spirax S2 ALS 90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.06,INV03,100087
1/5/2024,Combustion,Lubricants,Gear oil Spirax S4 AT 75W90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,122561
1/5/2024,Combustion,Greases,Grease Gadus S2 OG 80 190kg suit Mill 4,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,136120
1/5/2024,Combustion,Greases,Grease Gadus S2 V220 2 C2 450g,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0036,INV03,101580
1/5/2024,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.6,INV03,100004
1/5/2024,Combustion,Greases,Grease Gadus S2 V220 2 IBC-K Red Rocket 1000kg,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,126311
1/5/2024,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.073,INV03,101578
1/5/2024,Combustion,Greases,Grease Gadus S3 V220C 2 P18K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,102910
1/5/2024,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0162,INV03,103568
1/5/2024,Combustion,Greases,Grease Gadus S3 V460DM 2 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.4,INV03,123620
1/5/2024,Combustion,Greases,Grease Gadus S4 OGFP 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.4,INV03,140200
1/5/2024,Combustion,Greases,Grease LGHP2 0.4 SKF,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0048,INV03,122449
1/5/2024,Combustion,Greases,Grease exposed gear Gadus S4 OGFP IBC-K Red Rocket,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,900351
1/5/2024,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.003,INV03,101472
1/5/2024,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,6.0,INV03,125456
1/5/2024,Combustion,Lubricants,Hydraulic oil Spirax S4 CX60 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,122929
1/5/2024,Combustion,Lubricants,Hydraulic oil Spirax S4 TXM 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.04,INV03,120778
1/5/2024,Combustion,Lubricants,Hydraulic oil Tellus 68 S2 VX 68/D 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.209,INV03,103552
1/5/2024,Combustion,Lubricants,Lubricant tyre and rim mounting paste 5kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.04,INV03,103929
1/5/2024,Combustion,Lubricants,Oil trans Spirax S3 ATF MD3 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.06,INV03,125457
1/5/2024,Combustion,Lubricants,Refill cartridge Gadus 250cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0005,INV03,140233
1/5/2024,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0038,INV03,104142
1/5/2024,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Mining Open Pit,Projects and Work Orders,QLD,m3,4.1,INV03,100700
1/5/2024,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,106.8,INV03,100191
1/5/2024,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,1004041.45,INV03,103207
1/5/2024,Combustion,Welding Gas,Argon ultra high purity size G2,Mining Open Pit,Projects and Work Orders,QLD,m3,11.9,INV03,104090
1/5/2024,Combustion,Welding Gas,Argoshield 52 size F3 viper 9.7m3,Mining Open Pit,Projects and Work Orders,QLD,m3,67.9,INV03,140159
1/5/2024,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,59.5,INV03,140158
1/5/2024,Reagent,Acid,Acid hydrochloric dilute 9% 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,t,0.09,INV03,123339
1/5/2024,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,110.5371,INV03,103203
1/5/2024,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,42.0,INV03,103200
1/5/2024,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,147.983,INV03,103205
1/5/2024,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/5/2024,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,1196.504,INV03,103430
1/5/2024,Reagent,Degreaser,Degreaser Mineclean Castrol 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,4.0,INV03,121366
1/5/2024,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,139149
1/5/2024,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,1.15,INV03,100975
1/5/2024,Reagent,Flocculant,Flocculant water treatment WTS 8-9910N 15kg bags,Mining Open Pit,Projects and Work Orders,QLD,t,0.015,INV03,100977
1/5/2024,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,2096.94,INV03,101673
1/5/2024,Reagent,Soda Ash,Sodium carbonate dense soda ash 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.275,INV03,101492
1/5/2024,Reagent,Sodium Chlorite,Sodium chlorite 31% 200L 250kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.5,INV03,104164
1/5/2024,Reagent,Sodium Hypochlorite,Sodium hypochlorite solution chlorine 10%,Mining Open Pit,Projects and Work Orders,QLD,kL,0.001,INV03,104165
1/5/2024,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,268.166,INV03,103202
1/5/2024,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,891.449,INV03,100037
1/5/2024,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,256.018,INV03,100557
1/5/2024,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,14.0,INV03,126054
1/5/2024,Wear Item,Tyres,Tyre 45/65R45 Bridgestone 2 star VSDL D2A,Mining Open Pit,Projects and Work Orders,QLD,Each,4.0,INV03,126061
1/5/2025,Combustion,Acetylene,Acetylene industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,35.0,INV03,100192
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Light Vehicles,QLD,kL,23.5962,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Operations Administration,QLD,kL,0.3468,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Geology,Grade Control,QLD,kL,53.7256,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Blasting,QLD,kL,6.0696,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Drilling - Production,QLD,kL,103.4101,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Geotechnical,QLD,kL,1.8403,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Hauling,QLD,kL,745.8801,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Loading,QLD,kL,279.2584,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Mobile Equipment,QLD,kL,160.0634,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Projects and Work Orders,QLD,kL,125.228,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Rehandling,QLD,kL,483.8748,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Fixed,QLD,kL,13.3673,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Processing,Management Services,QLD,kL,9.7117,INV03,103206
1/5/2025,Combustion,Diesel,Diesel fuel bulk,Processing,Site Power Generation,QLD,kL,1480.7313,INV03,103206
1/5/2025,Combustion,LPG,Propane Handigas 45kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2647,INV03,121352
1/5/2025,Combustion,LPG,Propane Handigas Q size 18kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.1412,INV03,103071
1/5/2025,Combustion,LPG,Propane LPG bulk delivery,Processing,Gold Room,QLD,kL,90.854,INV03,103570
1/5/2025,Combustion,Lubricants,Coolant antifreeze HD Premium N Cool 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,120407
1/5/2025,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,124779
1/5/2025,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Processing,Management Services,QLD,kL,1.0,INV03,124779
1/5/2025,Combustion,Lubricants,Gear oil 90W GL4 200L drum Hitachi,Mining Open Pit,Projects and Work Orders,QLD,kL,1.2,INV03,128162
1/5/2025,Combustion,Lubricants,Gear oil Omala S2 G 220 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,103652
1/5/2025,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,10.0,INV03,127921
1/5/2025,Combustion,Lubricants,Gear oil Omala S2 GX 320 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.209,INV03,101608
1/5/2025,Combustion,Lubricants,Gear oil Omala S2 GX 320 950L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.9,INV03,100379
1/5/2025,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.06,INV03,101605
1/5/2025,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.16,INV03,100330
1/5/2025,Combustion,Lubricants,Gear oil Spirax S4 AT 75W90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,122561
1/5/2025,Combustion,Greases,Grease Ceplattyn GT 10 190kg,Mining Open Pit,Projects and Work Orders,QLD,kL,1.2,INV03,140909
1/5/2025,Combustion,Greases,Grease Gadus S2 V220 2 C2 450g,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0324,INV03,101580
1/5/2025,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,100004
1/5/2025,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0562,INV03,101578
1/5/2025,Combustion,Greases,Grease Gadus S3 V220C 2 P18K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.06,INV03,102910
1/5/2025,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0486,INV03,103568
1/5/2025,Combustion,Greases,Grease Gadus S3 V460DM 2 180kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.6,INV03,123620
1/5/2025,Combustion,Greases,Grease exposed gear Gadus S4 OGFP IBC-K Red Rocket,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,900351
1/5/2025,Combustion,Greases,Grease special purpose rubber products 500g tub,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0055,INV03,101472
1/5/2025,Combustion,Lubricants,Hydraulic oil HN46 Hitachi IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,126696
1/5/2025,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,125456
1/5/2025,Combustion,Lubricants,Hydraulic oil Spirax S4 CX50 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122926
1/5/2025,Combustion,Lubricants,Hydraulic oil Tellus 68 S2 VX 68/D 209L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.209,INV03,103552
1/5/2025,Combustion,Lubricants,Hydraulic oil Tellus S2 MX 32 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,101611
1/5/2025,Combustion,Lubricants,Refill cartridge Gadus 250cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.001,INV03,140233
1/5/2025,Combustion,Lubricants,Refill cartridge Gadus 250cc Vario Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0058,INV03,104142
1/5/2025,Combustion,Lubricants,Refill cartridge Gadus 500cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.004,INV03,140463
1/5/2025,Combustion,Lubricants,Refill cartridge Gadus 60cc Perma Star,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0002,INV03,140560
1/5/2025,Combustion,Lubricants,Tyre conditioner Sealzit Rim Guard 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122962
1/5/2025,Combustion,Nitrogen,Nitrogen industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,14.0,INV03,100193
1/5/2025,Combustion,Oxygen,Oxygen industrial compressed 15 cylinders,Mining Open Pit,Projects and Work Orders,QLD,m3,133.5,INV03,139152
1/5/2025,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,89.0,INV03,100191
1/5/2025,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,189076.9,INV03,103207
1/5/2025,Combustion,Welding Gas,Argon ultra high purity size G2,Mining Open Pit,Projects and Work Orders,QLD,m3,11.9,INV03,104090
1/5/2025,Combustion,Welding Gas,Argon welding size F3,Mining Open Pit,Projects and Work Orders,QLD,m3,9.7,INV03,125447
1/5/2025,Combustion,Welding Gas,Argoshield 52 size F3 viper 9.7m3,Mining Open Pit,Projects and Work Orders,QLD,m3,67.9,INV03,140159
1/5/2025,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,47.6,INV03,140158
1/5/2025,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,72.5032,INV03,103203
1/5/2025,Reagent,Antiscalant,Antiscalant Proflow 860 IBC for process water,Mining Open Pit,Projects and Work Orders,QLD,t,5.0,INV03,140446
1/5/2025,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,24.0,INV03,103200
1/5/2025,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,80.68,INV03,103205
1/5/2025,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/5/2025,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,359.2337,INV03,103430
1/5/2025,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,12.0,INV03,139149
1/5/2025,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.2,INV03,100975
1/5/2025,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,0.375,INV03,100975
1/5/2025,Reagent,Leach Aid,Leach Well GC bucket 10kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.2,INV03,104219
1/5/2025,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,496.03,INV03,101673
1/5/2025,Reagent,Soda Ash,Sodium carbonate dense soda ash 25kg bag,Mining Open Pit,Projects and Work Orders,QLD,t,0.25,INV03,101492
1/5/2025,Reagent,Sodium Chlorite,Sodium chlorite 31% 200L 250kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.25,INV03,104164
1/5/2025,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,123.94,INV03,103202
1/5/2025,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,263.494,INV03,100037
1/5/2025,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,184.89,INV03,100557
1/5/2025,Wear Item,Tyres,Tyre 17.5R25 Maxam MS301 K 2 star,Maintenance,Hauling,QLD,Each,2.0,INV03,126735
1/5/2025,Wear Item,Tyres,Tyre 23.5R25 Maxam MS501 L5 2 star,Maintenance,Hauling,QLD,Each,2.0,INV03,126057
1/5/2025,Wear Item,Tyres,Tyre 23.5R25 Maxam MS501 L5 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,126057
1/5/2025,Wear Item,Tyres,Tyre 40.00R57 Bridgestone 2 star VRDP E2A,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,141056
1/5/2025,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Maintenance,Hauling,QLD,Each,16.0,INV03,126054
1/5/2025,Wear Item,Tyres,Tyre 40.00R57 Maxam MS403 E4 2 star,Mining Open Pit,Projects and Work Orders,QLD,Each,6.0,INV03,126054
1/5/2026,Combustion,Lubricants,Gear oil 90W GL4 200L drum Hitachi,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,128162
1/5/2026,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,127921
1/5/2026,Combustion,Greases,Grease Gadus S2 V220 2 D180K,Mining Open Pit,Projects and Work Orders,QLD,kL,0.2,INV03,100004
1/5/2026,Combustion,Greases,Grease Gadus S3 EP2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0162,INV03,101578
1/5/2026,Combustion,Greases,Grease Gadus S3 V460D 2 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0054,INV03,103568
1/5/2026,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,125456
1/5/2026,Combustion,Lubricants,Hydraulic oil Spirax S4 CX50 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122926
1/5/2026,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
1/5/2026,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,139149
1/5/2026,Reagent,Leach Aid,Leach Well GC bucket 10kg,Mining Open Pit,Projects and Work Orders,QLD,t,0.2,INV03,104219
1/6/2022,Combustion,Acetylene,Acetylene industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,49.0,INV03,100192
1/6/2022,Combustion,Acetylene,Acetylene technical grade 99% size G,Mining Open Pit,Projects and Work Orders,QLD,m3,21.0,INV03,102260
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Light Vehicles,QLD,kL,24.3349,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Commercial & Administration,Operations Administration,QLD,kL,2.7024,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Exploration & Development,Exploration and Development,QLD,kL,0.369,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Geology,Grade Control,QLD,kL,5.2008,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Blasting,QLD,kL,13.225,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Drilling - Production,QLD,kL,115.2555,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Geotechnical,QLD,kL,3.6714,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Hauling,QLD,kL,796.4869,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Loading,QLD,kL,350.6996,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Mobile Equipment,QLD,kL,145.8811,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,New Crusher,QLD,kL,36.4511,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Projects and Work Orders,QLD,kL,346.8401,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Mining Open Pit,Rehandling,QLD,kL,129.0707,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Fixed,QLD,kL,131.1456,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Processing,Crushing - Supplemental,QLD,kL,91.2333,INV03,103206
1/6/2022,Combustion,Diesel,Diesel fuel bulk,Processing,Site Power Generation,QLD,kL,1520.2716,INV03,103206
1/6/2022,Combustion,LPG,Propane Handigas 45kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.1764,INV03,121352
1/6/2022,Combustion,LPG,Propane Handigas Q size 18kg,Mining Open Pit,Projects and Work Orders,QLD,kL,0.1059,INV03,103071
1/6/2022,Combustion,LPG,Propane LPG bulk delivery,Processing,Gold Room,QLD,kL,22.1781,INV03,103570
1/6/2022,Combustion,Lubricants,Coolant antifreeze HD Premium N Cool 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,2.0,INV03,120407
1/6/2022,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,14.0,INV03,124779
1/6/2022,Combustion,Lubricants,Gear oil 90W GL4 200L drum Hitachi,Mining Open Pit,Projects and Work Orders,QLD,kL,1.8,INV03,128162
1/6/2022,Combustion,Lubricants,Gear oil Omala S2 G 220 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,103652
1/6/2022,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,101605
1/6/2022,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,100330
1/6/2022,Combustion,Lubricants,Gear oil Spirax S2 A 85W-140 1000L Pod,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,120270
1/6/2022,Combustion,Greases,Grease Gadus S2 V100 3 450g cartridge,Mining Open Pit,Projects and Work Orders,QLD,kL,0.0018,INV03,101581
